Муниципалитет;Полное наименование;ОГРН;ИНН;КПП;ПФР;ОКПО;ОКОГУ;ОКФС;ОКОПФ;Индекс;Область;Район;Населённый пункт;Район города;Улица;Дом;Телефон;E-mail;Расчётный счёт;В банке;БИК;Директор (ФИО, им.падеж);Директор (ФИО, род.падеж);Действует на основании (род.падеж);Отв. за заказ (ФИО);Отв. за заказ (Должность);Отв. за заказ (Телефон);Администратор школы;Лицевой счет в банке;Статус школы;ID
248;МОУ Болотовская НОШ;1,11E+12;7519004401;751901001;;;;;;673510;211;Сретенский район; с. Болотово;; ул. Центральная;32;302462-19-24;bolotovo.school67@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч37210;1;517
248;Филиал МОУ «Сретенская СОШ № 1» - Затонская НОШ;1,03E+12;7519002725;751901001;;;;;;673500;211;Сретенский район;г. Сретенск;; ул. Клубная;26;3024622344;sretschool@gmail.com;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916454090;1;747
249;МБОУ Зареченская НОШ;1,03E+12;7520000708;752001001;;;;;;673820;212;Тунгиро-Олекминский район; с. Заречное;; ул. Молодежная;3;3024631108;zarschool@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913011150;1;123
249;МБОУ Средне-Олекминская НОШ;1,03E+12;7520000747;752001001;;;;;;673840;212;Тунгиро-Олекминский район; с. Средняя Олекма;; ул. Высотная;3;3026340177;sr.olekma75@mail.ru;;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;;1;124
249;МБОУ Тупикская СОШ;1,03E+12;7520000458;752001001;;;;;;673820;212;Тунгиро-Олекминский район; с. Тупик;; ул. Нагорная;34;3026331139;tupicschool@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц63640;1;122
249;МБОУ Моклаканская НОШ;1,03E+12;7520000730;752001001;;;;;;673830;212;Тунгиро-Олекминский район; с. Моклакан;; ул. Горная;3;3026340122;moklakan58@mail.ru;;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;;1;125
250;МОУ Краснояровская НОШ;1,03E+12;7521002909;752101001;;;;;;674112;213;Тунгокоченский район; с. Красный Яр;;;;30263;kryarschool@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913014640;1;136
250;МБОУ Усуглинская ООШ;1,03E+12;7521002747;752101001;;;;;;674130;213;Тунгокоченский район; с. Усугли;; ул. Октябрьская; 2А;302634-14-94, 4-15-32( бухгалтерия);shkola010@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3075000360;1;130
250;МОУ Юмурченская НОШ;1,03E+12;752100130;752101001;;;;;;674142;213;Тунгокоченский район; с. Юмурчен;; пер.Лесной;8;3026321018;umurchenschool@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913014630;1;137
250;МБОУ Байкальская СОШ;1,03E+12;7521002070;752101001;;;;;;674125;213;Тунгокоченский район; пгт. Вершино-Дарасунский;; ул. Циборо;1;3026321378;Baikalschool@yandex.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;;1;133
250;МБОУ Верх-Усуглинская СОШ;1,03E+12;7521002754;752101001;;;;;;674100;213;Тунгокоченский район; с. Верх-Усугли;; ул. Школьная; 7а;3026351175;vusoh@rambler.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013450;1;128
250;МБОУ Вершино-Дарасунская СОШ;1,03E+12;7521002761;752101001;;;;;;674125;213;Тунгокоченский район; пгт. Вершино-Дарасунский;; ул. Подгорная;1;3026321538;vdsosh@rambler.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013470;1;126
250;МБОУ Кыкерская СОШ;1,03E+12;7521002786;752101001;;;;;;674120;213;Тунгокоченский район; с. Кыкер;; ул. Победы; 28б;302632-13-42;mboyksosh@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013460;1;127
250;МБОУ Нижне-Станская ООШ;1,03E+12;7521002715;752101001;;;;;;674123;213;Тунгокоченский район; с. Нижний-Стан;; ул. Октябрьская;69;3026331248;shs_nstn.tung@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013530;1;129
250;МБОУ Тунгокоченская СОШ;1,03E+12;7521002842;752101001;;;;;;674110;213;Тунгокоченский район;с. Тунгокочен;; ул. Центральная;1;30263;avok1959@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013390;1;134
250;МБОУ Усть-Каренгинская НОШ;1,03E+12;7521002881;752101001;;;;;;674140;213;Тунгокоченский район; с. Усть-Каренга;; ул. Центральная; 19.;3026321010 (администрация села);ustkarengaschool@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913014520;1;135
250;МБОУ Вершино-Дарасунская НОШ;1,03E+12;7521002793;752101001;;;;;;674125;213;Тунгокоченский район; пгт. Вершино-Дарасунский;; ул. Центральная;31;3026321259;myromova@rambler.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913013520;1;131
251;МОУ Дровянинская СОШ;1,03E+11;7522001601;752201001;;;;;;674054;214;Улётовский район; п. Дровяная;; ул. Кооперативная; 16б;3026355-2-59, 55-3-59;drovschool11@rambler.ru;4,07E+19;Отделение Чита г.Чита;;;;;;;;;20916Ч80370;1;273
251;МОУ Военхозовская ООШ;1,03E+12;7522002845;752201001;;;;;;674062;214;Улётовский район; с. Аблатуйский бор;; ул. Центральная;80;3023856129;mouvooch@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч63050;1;270
251;МОУ Артинская ООШ;1,03E+12;7522002789;752201001;;;;;;674061;214;Улётовский район; с. Арта;; ул. Школьная 30;;3023857229;artashool@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ч63100;1;275
251;МОУ Доронинская ООШ;1,03E+12;7522002958;752201001;;;;;;674063;214;Улётовский район; с. Доронинск;; ул. Садовая; 30а;3023857729;doroninskoe@mail.ru;4,07E+19;Отделение Чита г. Чита;;;;;;;;;20916Ч63030;1;272
251;МОУ Ленинская ООШ;1,03E+12;7522002926;752201001;;;;;;674074;214;Улётовский район; п. Ленинский;; ул. Ленина 2-я; д.4;3023859133;sho_lenn.ultv@.zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913006430;1;278
251;Структурное подразделение основная школа с.Черемхово;1,03E+12;7522002764;752201001;;;;;;674082;214;Улётовский район; с. Черемхово;; ул. Советская;6;3023857-3-40;shkola_ch@mail.ru;4,07E+19;;;;;;;;;;20916Ч63090;1;284
251;МОУ Бальзойская ООШ;1,03E+12;7522002891;752201001;;;;;;674060;214;Улётовский район; с. Бальзой;; ул. Школьная;22;3023857176;shkola.balzoj@yandex.ru;4,07E+19;Отделение Чита город Чита;;;;;;;;;20916Ч63180;1;281
251;МОУ Горекинская ООШ;1,03E+12;7522002838;752201001;;;;;;674065;214;Улётовский район; с. Горека;; ул. Школьная;;3023852449, 8-924-512-7874, 8-924-804-7265;schkolagoreca@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913006390;1;282
251;НОШ с. Дешулан;1,03E+12;7522002813;752201001;;;;;;674075;214;Улётовский район; с. Дешулан;; ул. Октябрьская;18;3023852942;deshulan-school@rambler.ru;;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;;1;279
251;МАОУ Тангинская СОШ;1,03E+12;7522002740;752201001;;;;;;674071;214;Улётовский район; с. Танга;; ул. Школьная;10;3023859829;school.tang@yandex.ru;4,07E+19;ОТДЕЛЕНИЕ ЧИТА Г.ЧИТА;;;;;;;;;30916Ч63140;1;271
251;МАОУ Николаевская СОШ;1,03E+12;7522002806;752201001;;;;;;674070;214;Улётовский район; с. Николаевское;; ул. Октябрьская;45;3023851140;mou.nik.sosh@mail.ru;4,07E+19;Отделение Чита г. Чита;;;;;;;;;30916Ч63190;1;276
251;МАОУ Улётовская СОШ;1,03E+12;7522002933;752201001;;;;;;674050;214;Улётовский район; с. Улёты;; ул. Спортивная; 12Б;3023853545, 53541, 54807;shkolault@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913006470;1;277
251;МОУ Хадактинская ООШ;1,03E+12;7522002764;752201001;;;;;;674081;214;Улётовский район; с. Хадакта;; ул. Чапаева;;3023857446, 57518(бухгалтерия);shs_hadk.ultv@zabedu.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913006480;1;274
251;МОУ Горекацанская ООШ;1,03E+12;7522002820;752201001;;;;;;674064;214;Улётовский район; с. Горекацан;; ул.Шоссейная; 3а;3023852429;gorek_shkola@mail.ru;4,07E+19;ОТДЕЛЕНИЕ ЧИТА Г.ЧИТА;;;;;;;;;20916Ч80380;1;283
251;МОУ Татауровская ООШ;1,03E+12;7522002884;752201001;;;;;;674053;214;Улётовский район; с. Татаурово;; ул. Кирова;68;3023857-6-59;tatschool@mail.ru;4,02E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913006460;1;280
251;Шехоланская НОШ;1,03E+12;7522002838;752201001;;;;;;674065;214;Улётовский район; с. Шехолан;; ул. Школьная;;3023852-4-54;;;;;;;;;;;;;1;778
252;МБОУ СОШ № 10 г. Хилок;1,03E+12;7523002358;752301001;;;;;;673200;215;Хилокский район; г. Хилок;; ул. Калинина;18;3023852334, 52451;school10_hilok@mail.ru;4,07E+19;Отделение Чита;;;;;;;;;20916Ц63130;1;296
252;МБОУ НОШ № 11 г. Хилок;1,07E+12;7538000890;753801001;;;;;;673200;215;Хилокский район; г. Хилок;; ул. Ленина;37;302375-23-30;school112007@mail.ru;4,07E+19;"ОАО ""Сбербанк России"" Читинское отделение № 8600";;;;;;;;;20916Ц62920;1;286
252;МБОУ СОШ № 13 г. Хилок;1,03E+12;7523004972;752301001;;;;;;673200;215;Хилокский район; г. Хилок;; ул. К. Маркса;75;3023723132, 53842;hilokbepi@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц62860;1;297
252;МБОУ НОШ № 14 с. Глинка;1,03E+12;7523000618;752301001;;;;;;673235;215;Хилокский район; с. Глинка;; ул. Школьная;10;3,02E+15;irina-alex2610@mail.ru;4,01E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913010580;1;288
252;МБОУ СОШ № 15 с. Бада;1,03E+12;7523004186;752301001;;;;;;673250;215;Хилокский район; с. Бада;; ул. Пионерская;43;3023732357, 89244792863;badash15@mail.ru;4,07E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц63120;1;303
252;МБОУ ООШ № 16 с. Гыршелун;1,03E+12;7523002340;752301001;;;;;;673212;215;Хилокский район; с. Гыршелун;; ул. Нагорная;19;3,02E+15;mou16.gyrshelun@yandex.ru;4,07E+19;РКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц63050;1;293
252;МБОУ СОШ № 17 с. Хушенга;1,03E+12;7523004316;752301001;;;;;;673220;215;Хилокский район; с. Хушенга;; ул. Школьная;1;3023726134;sosh17@mail.ru;4,01E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913010580;1;300
252;МБОУ СОШ № 18 с. Харагун;1,03E+12;7523004309;752301001;;;;;;673230;215;Хилокский район; с. Харагун;; ул. Шоссейная;43;3023725124;schcola18haragun@yandex.ru;4,01E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;20916Ц63060;1;301
252;МБОУ СОШ № 20 с. Линево Озеро;1,03E+12;7523004115;752301001;;;;;;673211;215;Хилокский район; с. Линево Озеро;; ул. Хлуднева;11;3023729620, 89244732939;linevo_school@mail.ru;4,01E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913010580;1;298
252;МБОУ СОШ № 23 пгт. Могзон;1,03E+12;7523004281;752301001;;;;;;673240;215;Хилокский район; пгт. Могзон;; ул. Профсоюзная;54;3,02E+15;mogzonshkola@yandex.ru;4,01E+19;ГРКЦ ГУ Банка России по Забайкальскому краю г.Чита;;;;;;;;;3913010580;1;299
